v0,angle,r,t,PointProbability,ProbabilityWeight,ProbabilityWeight-v0,ProbabilityWeight-angle,prefix
37.4185594417,15.9097177747,75.3285743769,2.09331894091,0.00021186440678,1.0,1.0,1.0,563
58.8473006535,6.16357317221,75.4416583103,1.28944385095,0.00021186440678,1.0,1.0,1.0,564
36.8771831055,33.0470044417,126.863335277,4.10410597643,0.00021186440678,1.0,1.0,1.0,565
38.5620150456,52.1934145985,146.979206647,6.2178066832,0.00021186440678,1.0,1.0,1.0,566
33.7341209116,36.3795238248,110.903805573,4.08342031934,0.00021186440678,1.0,1.0,1.0,567
6.36912322309,39.9979942001,4.0764237482,0.835474017478,0.00021186440678,1.0,1.0,1.0,568
43.857424797,77.3326957022,83.9859048207,8.73263837807,0.00021186440678,1.0,1.0,1.0,569
33.2993322183,32.8604373959,103.139961882,3.68735442391,0.00021186440678,1.0,1.0,1.0,570
27.6037160593,46.1191589667,77.6922220665,4.06046683781,0.00021186440678,1.0,1.0,1.0,571
54.7178054563,67.6922409196,214.576571606,10.3311496235,0.00021186440678,1.0,1.0,1.0,572
18.57960777,36.7234229184,33.7648187932,2.26729178833,0.00021186440678,1.0,1.0,1.0,573
31.8925340366,54.7669361275,97.8154657012,5.31636903903,0.00021186440678,1.0,1.0,1.0,574
42.1608702301,73.9890966353,96.1761029974,8.27049334549,0.00021186440678,1.0,1.0,1.0,575
47.9918350957,80.9616495101,72.9249687451,9.67264085936,0.00021186440678,1.0,1.0,1.0,576
28.1014613915,16.7658782591,44.512776793,1.65432515686,0.00021186440678,1.0,1.0,1.0,577
50.6833935011,79.1270099567,97.114582387,10.1578596583,0.00021186440678,1.0,1.0,1.0,578
46.3661468544,44.3693031649,219.316184365,6.61692657255,0.00021186440678,1.0,1.0,1.0,579
4.90792275334,25.6595515322,1.91875493502,0.433723002842,0.00021186440678,1.0,1.0,1.0,580
3.70581434264,41.7308609087,1.39221838678,0.503410235335,0.00021186440678,1.0,1.0,1.0,581
37.6275352416,83.4026056897,32.9776486907,7.62823783464,0.00021186440678,1.0,1.0,1.0,582
21.4973909593,44.4094476941,47.146901045,3.0700956761,0.00021186440678,1.0,1.0,1.0,583
13.3387167964,31.300128928,16.118540242,1.41423345924,0.00021186440678,1.0,1.0,1.0,584
35.1993461736,55.6720681979,117.756405515,5.93233600431,0.00021186440678,1.0,1.0,1.0,585
21.1522295256,24.2116495825,34.1528782322,1.77034871799,0.00021186440678,1.0,1.0,1.0,586
32.6985417292,11.0690662651,41.1138960754,1.28119655077,0.00021186440678,1.0,1.0,1.0,587
28.1470306323,15.310377928,41.1773248762,1.51676739745,0.00021186440678,1.0,1.0,1.0,588
35.5012003983,15.2436671802,65.2477967895,1.90492613733,0.00021186440678,1.0,1.0,1.0,589
24.6177289275,17.152215804,34.8524352757,1.48164189578,0.00021186440678,1.0,1.0,1.0,590
42.162386782,16.1061737899,96.6939437435,2.38706378406,0.00021186440678,1.0,1.0,1.0,591
11.6239690323,56.2699796193,12.7342266571,1.97290375166,0.00021186440678,1.0,1.0,1.0,592
42.0935864062,19.5504064706,114.030108487,2.87470010697,0.00021186440678,1.0,1.0,1.0,593
25.2880115882,32.6533828554,59.2864863989,2.78454795207,0.00021186440678,1.0,1.0,1.0,594
52.5847389159,76.7430723253,125.959631933,10.4455992915,0.00021186440678,1.0,1.0,1.0,595
31.3989273078,42.91693096,100.335459238,4.3634083642,0.00021186440678,1.0,1.0,1.0,596
58.4135109704,58.4046190356,310.752870683,10.1540465255,0.00021186440678,1.0,1.0,1.0,597
36.5141886453,18.7855896572,82.9557678722,2.3997094616,0.00021186440678,1.0,1.0,1.0,598
14.2070951208,20.3831218405,13.4487128974,1.0098517106,0.00021186440678,1.0,1.0,1.0,599
49.4856477856,8.26948914753,71.1328858129,1.45254760817,0.00021186440678,1.0,1.0,1.0,600
21.3598751573,18.5148049177,28.0370327767,1.38424932263,0.00021186440678,1.0,1.0,1.0,601
21.5095337051,27.2872274235,38.4701560914,2.01246467414,0.00021186440678,1.0,1.0,1.0,602
2.87647645755,19.160839248,0.523528628883,0.192677607732,0.00021186440678,1.0,1.0,1.0,603
33.3742032664,12.0962027477,46.5768322823,1.42728363088,0.00021186440678,1.0,1.0,1.0,604
32.53098658,14.6508693718,52.8494254622,1.67918597752,0.00021186440678,1.0,1.0,1.0,605
22.0034976373,41.862301388,49.107433689,2.99670879272,0.00021186440678,1.0,1.0,1.0,606
53.7588185416,21.506697409,201.171076117,4.02214684113,0.00021186440678,1.0,1.0,1.0,607
8.59615549995,34.1415888325,7.00501985851,0.984592957341,0.00021186440678,1.0,1.0,1.0,608
20.4758713298,45.2733817232,42.7798180354,2.96888691395,0.00021186440678,1.0,1.0,1.0,609
19.9733834604,60.231586335,35.088265591,3.53830239159,0.00021186440678,1.0,1.0,1.0,610
6.44514458078,8.14497128202,1.18896581942,0.186354456612,0.00021186440678,1.0,1.0,1.0,611
29.3875781722,68.9528320879,59.0752064556,5.59734459392,0.00021186440678,1.0,1.0,1.0,612
41.5792985707,55.2320312081,165.27897735,6.97062632373,0.00021186440678,1.0,1.0,1.0,613
31.1877637383,11.5407225132,38.9109565834,1.27337957485,0.00021186440678,1.0,1.0,1.0,614
10.261683015,74.8862903914,5.40945135308,2.02178248432,0.00021186440678,1.0,1.0,1.0,615
23.2598721337,78.6697923936,21.2692494829,4.65440112022,0.00021186440678,1.0,1.0,1.0,616
1.15310653675,9.88623730952,0.0458983058478,0.0404040218373,0.00021186440678,1.0,1.0,1.0,617
52.2297650138,27.150211805,226.054458089,4.86402882992,0.00021186440678,1.0,1.0,1.0,618
5.98650322156,69.4961023481,2.3995579634,1.14433641755,0.00021186440678,1.0,1.0,1.0,619
36.2394068076,64.8607751866,103.074763904,6.69525391887,0.00021186440678,1.0,1.0,1.0,620
59.1891629387,19.7616814856,227.50114248,4.08415610535,0.00021186440678,1.0,1.0,1.0,621
32.6588481501,21.7479458118,74.9126286993,2.46956970102,0.00021186440678,1.0,1.0,1.0,622
55.518463903,34.6377682382,294.168727441,6.43998564459,0.00021186440678,1.0,1.0,1.0,623
14.930875364,43.7618390747,22.7268222213,2.10757625517,0.00021186440678,1.0,1.0,1.0,624
45.8373693465,54.4603817466,202.810156141,7.61193864021,0.00021186440678,1.0,1.0,1.0,625
32.344679467,34.5130912656,99.6798773727,3.74006494692,0.00021186440678,1.0,1.0,1.0,626
43.5104473172,42.0027772982,192.123191654,5.94198761537,0.00021186440678,1.0,1.0,1.0,627
4.67814071632,64.797675251,1.72079742108,0.863842337407,0.00021186440678,1.0,1.0,1.0,628
9.71660667069,7.93465638602,2.63433918022,0.273737925444,0.00021186440678,1.0,1.0,1.0,629
8.85389872218,25.1949559013,6.16254155552,0.76920437382,0.00021186440678,1.0,1.0,1.0,630
41.5427644622,62.0679665862,145.761275683,7.49044765227,0.00021186440678,1.0,1.0,1.0,631
50.8219997743,76.6165467891,118.696819322,10.0901662875,0.00021186440678,1.0,1.0,1.0,632
45.2273576023,45.9341951741,208.614937662,6.63219051548,0.00021186440678,1.0,1.0,1.0,633
2.79785733549,47.5690790737,0.795566320646,0.421443723413,0.00021186440678,1.0,1.0,1.0,634
52.1656839322,13.5737606158,126.70043739,2.49859749595,0.00021186440678,1.0,1.0,1.0,635
21.8946534162,40.7929896088,48.3893992753,2.91926319034,0.00021186440678,1.0,1.0,1.0,636
24.4326662639,47.6093811268,60.6612859582,3.68267961726,0.00021186440678,1.0,1.0,1.0,637
7.18728113435,24.3976404936,3.96578591484,0.605883291394,0.00021186440678,1.0,1.0,1.0,638
44.506907306,26.5394584885,161.594840695,4.05843074828,0.00021186440678,1.0,1.0,1.0,639
11.7547491947,35.1827330213,13.2795925492,1.38222903659,0.00021186440678,1.0,1.0,1.0,640
34.2739403777,6.60569565408,27.395084008,0.804639498992,0.00021186440678,1.0,1.0,1.0,641
50.6018893052,30.7663331986,229.689023889,5.28261061563,0.00021186440678,1.0,1.0,1.0,642
6.26305553975,21.9158406223,2.77199643342,0.477071368686,0.00021186440678,1.0,1.0,1.0,643
32.58479863,31.1997883269,96.0142799619,3.4448373093,0.00021186440678,1.0,1.0,1.0,644
14.7597682229,14.5809706137,10.8320668036,0.758314550354,0.00021186440678,1.0,1.0,1.0,645
21.232684901,76.2421825694,21.252838095,4.20887986427,0.00021186440678,1.0,1.0,1.0,646
28.9642265821,52.4873963668,82.6975657973,4.6887727934,0.00021186440678,1.0,1.0,1.0,647
21.9511536751,59.3281853884,43.1460939033,3.85311430732,0.00021186440678,1.0,1.0,1.0,648
39.2805474769,68.1336987538,108.840762781,7.43969935954,0.00021186440678,1.0,1.0,1.0,649
29.2953442054,44.8753758613,87.5723542409,4.21833275265,0.00021186440678,1.0,1.0,1.0,650
35.4677694113,11.9536229612,52.0202483918,1.49920002078,0.00021186440678,1.0,1.0,1.0,651
44.4725260889,47.9685231771,200.734379123,6.74146416619,0.00021186440678,1.0,1.0,1.0,652
33.9067935634,51.9472891388,113.880650761,5.44891877625,0.00021186440678,1.0,1.0,1.0,653
35.6055905595,64.6351577294,100.148781752,6.5659493869,0.00021186440678,1.0,1.0,1.0,654
34.3030541116,39.532763668,117.89145544,4.45603223629,0.00021186440678,1.0,1.0,1.0,655
23.3475849352,15.2064243355,28.1580972315,1.24979803338,0.00021186440678,1.0,1.0,1.0,656
20.9093630984,27.7020724171,36.7239168323,1.98371851759,0.00021186440678,1.0,1.0,1.0,657
54.079196421,34.0465832756,276.875734647,6.17900899295,0.00021186440678,1.0,1.0,1.0,658
36.8457582986,56.6733794221,127.18910698,6.28297018171,0.00021186440678,1.0,1.0,1.0,659
15.4168363764,50.6622642571,23.7807550223,2.43341512869,0.00021186440678,1.0,1.0,1.0,660
30.3966141034,33.4877382099,86.7703753886,3.42277359718,0.00021186440678,1.0,1.0,1.0,661
20.4905602025,83.9212199484,9.0228035936,4.15823398568,0.00021186440678,1.0,1.0,1.0,662
56.0878178401,53.4619850778,307.102322345,9.19682282313,0.00021186440678,1.0,1.0,1.0,663
1.44452765501,23.9781433388,0.158124998301,0.11980385344,0.00021186440678,1.0,1.0,1.0,664
14.2946352757,13.1425980684,9.23350265327,0.663315924076,0.00021186440678,1.0,1.0,1.0,665
22.5560523264,17.228731013,29.3736978232,1.36343067871,0.00021186440678,1.0,1.0,1.0,666
29.7807783898,24.6766183944,68.6655563509,2.53742132195,0.00021186440678,1.0,1.0,1.0,667
51.1982338804,17.8545094125,156.117121841,3.2035570056,0.00021186440678,1.0,1.0,1.0,668
6.18537012213,19.9253620615,2.50161672341,0.430193422048,0.00021186440678,1.0,1.0,1.0,669
48.546028651,27.8076135607,198.460480671,4.62182149575,0.00021186440678,1.0,1.0,1.0,670
50.6965281688,76.7412338945,117.091194622,10.0704429876,0.00021186440678,1.0,1.0,1.0,672
4.04649299221,11.4187000334,0.64847682421,0.163492577025,0.00021186440678,1.0,1.0,1.0,673
2.07630663623,46.9609114998,0.438872863894,0.309703701481,0.00021186440678,1.0,1.0,1.0,674
4.28355579457,18.8698881524,1.14600961228,0.282732304021,0.00021186440678,1.0,1.0,1.0,671
42.1207259123,37.8317458818,175.398475993,5.27235235963,0.00021186440678,1.0,1.0,1.0,675
59.8380768317,83.5902888325,81.0672546066,12.1355162694,0.00021186440678,1.0,1.0,1.0,676
53.9000054216,13.9631121999,138.837721275,2.65426898247,0.00021186440678,1.0,1.0,1.0,677
34.9839064933,36.8284476064,119.838950206,4.27961049153,0.00021186440678,1.0,1.0,1.0,678
55.1263409416,82.5576346362,79.6552697058,11.1554975074,0.00021186440678,1.0,1.0,1.0,679
1.31270021068,74.2405701404,0.0919228180425,0.257827863401,0.00021186440678,1.0,1.0,1.0,680
58.5289628023,70.3657652031,221.252590313,11.2501845877,0.00021186440678,1.0,1.0,1.0,681
29.9541783063,25.6322261739,71.4178748786,2.6444827389,0.00021186440678,1.0,1.0,1.0,682
43.6508694854,18.6710069919,117.934740151,2.85185952887,0.00021186440678,1.0,1.0,1.0,683
49.4308269172,58.4914574524,222.185913046,8.60058309119,0.00021186440678,1.0,1.0,1.0,684
43.3889787582,79.3500791663,69.7809370097,8.70236544634,0.00021186440678,1.0,1.0,1.0,685
32.5671670841,49.5410313933,106.869761493,5.05702213924,0.00021186440678,1.0,1.0,1.0,686
29.1205497904,50.7290150145,84.8067408666,4.6008142551,0.00021186440678,1.0,1.0,1.0,687
50.4763708016,27.3983273335,212.437583866,4.74038912229,0.00021186440678,1.0,1.0,1.0,688
13.0995760244,66.5594347523,12.7812670064,2.45275717243,0.00021186440678,1.0,1.0,1.0,689
58.1116501382,19.9634994042,221.16048743,4.04909451593,0.00021186440678,1.0,1.0,1.0,690
42.9461961153,30.8943388858,165.845149367,4.50020452809,0.00021186440678,1.0,1.0,1.0,691
12.7709087536,39.0349153136,16.2829876235,1.64143671036,0.00021186440678,1.0,1.0,1.0,692
44.4385840028,45.6088298654,201.463449365,6.4806011055,0.00021186440678,1.0,1.0,1.0,693
32.2605614756,24.3927785799,79.8875859587,2.7190363,0.00021186440678,1.0,1.0,1.0,694
42.7265753843,14.1869458205,88.5253885487,2.13708304694,0.00021186440678,1.0,1.0,1.0,695
46.2989906474,53.8496034147,208.380701237,7.62961371445,0.00021186440678,1.0,1.0,1.0,696
6.15012041017,28.09044479,3.20654295546,0.590994895138,0.00021186440678,1.0,1.0,1.0,697
30.8601337627,51.4990574975,94.6883969004,4.92879109924,0.00021186440678,1.0,1.0,1.0,698
55.9888464066,17.3490168556,182.087863713,3.40722488094,0.00021186440678,1.0,1.0,1.0,699
19.9178892725,43.4912080221,40.4257375715,2.79762306902,0.00021186440678,1.0,1.0,1.0,700
36.0391027688,47.6071544463,131.983885453,5.43189840163,0.00021186440678,1.0,1.0,1.0,701
22.7845983349,9.14588272668,16.6259747059,0.739098620998,0.00021186440678,1.0,1.0,1.0,702
27.801810624,31.9283423077,70.8025272671,3.00065638801,0.00021186440678,1.0,1.0,1.0,703
33.367583993,15.7531739983,59.3727357772,1.84879409204,0.00021186440678,1.0,1.0,1.0,704
33.3863965095,10.0699977216,39.1623863313,1.19135729952,0.00021186440678,1.0,1.0,1.0,705
12.9020971523,84.1968186943,3.41738420342,2.61958676445,0.00021186440678,1.0,1.0,1.0,706
41.3897210745,30.7883074195,153.734817694,4.32368482683,0.00021186440678,1.0,1.0,1.0,707
6.18421871359,69.7899556497,2.53033379153,1.18438197434,0.00021186440678,1.0,1.0,1.0,708
9.19066174752,25.3712523031,6.67393977537,0.803679926515,0.00021186440678,1.0,1.0,1.0,709
1.15994284119,59.5202178635,0.120031801735,0.204009847595,0.00021186440678,1.0,1.0,1.0,710
7.88506763402,65.8182290338,4.74158578091,1.46799118589,0.00021186440678,1.0,1.0,1.0,711
28.9168058536,52.651099164,82.2996691564,4.69134450583,0.00021186440678,1.0,1.0,1.0,712
36.7600108783,42.7260951599,137.453455151,5.09009354185,0.00021186440678,1.0,1.0,1.0,713
47.863077433,37.9472730758,226.714451591,6.00667986857,0.00021186440678,1.0,1.0,1.0,714
7.29525576166,32.9094618065,4.95417607976,0.808899592241,0.00021186440678,1.0,1.0,1.0,715
51.1929198425,79.3623313481,97.0333529178,10.2679854141,0.00021186440678,1.0,1.0,1.0,716
45.0124969643,71.449552734,124.714279933,8.70894359744,0.00021186440678,1.0,1.0,1.0,717
25.1025794677,82.2021528327,17.2868765688,5.07560293631,0.00021186440678,1.0,1.0,1.0,718
59.4648388495,63.4693978677,288.397993229,10.8577445864,0.00021186440678,1.0,1.0,1.0,720
13.09510673,80.06723659,5.94611015799,2.63241269876,0.00021186440678,1.0,1.0,1.0,721
23.3744865163,19.4986452755,35.0836301397,1.59225366386,0.00021186440678,1.0,1.0,1.0,722
56.0433459252,14.9437775672,159.702763197,2.94937932593,0.00021186440678,1.0,1.0,1.0,719
55.6605156787,10.3197008756,111.43185649,2.03490879377,0.00021186440678,1.0,1.0,1.0,723
43.5741966776,64.2896516573,151.460103711,8.01230485492,0.00021186440678,1.0,1.0,1.0,724
3.83758399539,50.9578494276,1.47037949412,0.608282737032,0.00021186440678,1.0,1.0,1.0,725
47.1093547573,72.3463022679,130.884507968,9.16139340223,0.00021186440678,1.0,1.0,1.0,726
49.8485121426,16.1817897696,135.727372497,2.83511768088,0.00021186440678,1.0,1.0,1.0,727
45.2796135378,68.6213846653,142.030279226,8.60490019313,0.00021186440678,1.0,1.0,1.0,728
48.1726910342,21.1301853732,159.245999536,3.54401837719,0.00021186440678,1.0,1.0,1.0,729
49.6828278915,18.0924754807,148.705917181,3.14879216188,0.00021186440678,1.0,1.0,1.0,730
11.9978939199,18.141264099,8.6923056652,0.762382675547,0.00021186440678,1.0,1.0,1.0,731
14.9058129759,70.1659775677,14.4722605065,2.86154940636,0.00021186440678,1.0,1.0,1.0,732
38.3917552168,58.2157777746,134.678825667,6.66009020808,0.00021186440678,1.0,1.0,1.0,733
54.5641019504,46.8452339158,303.170146661,8.12346827627,0.00021186440678,1.0,1.0,1.0,734
19.6555983039,33.706438604,36.3988514339,2.22604831308,0.00021186440678,1.0,1.0,1.0,735
35.7100938311,75.1760431542,64.3680622575,7.04521158505,0.00021186440678,1.0,1.0,1.0,736
41.2959416256,36.3956086411,166.225634202,5.00066205743,0.00021186440678,1.0,1.0,1.0,737
27.664967386,70.3279550339,49.5116250444,5.31638753244,0.00021186440678,1.0,1.0,1.0,738
43.1131647767,40.1307923801,186.934794134,5.67100563012,0.00021186440678,1.0,1.0,1.0,739
54.0803795071,35.1555540669,280.989609442,6.35497723664,0.00021186440678,1.0,1.0,1.0,740
37.8219913675,42.0143828255,145.177701825,5.16630753243,0.00021186440678,1.0,1.0,1.0,741
32.8470823317,29.1102297101,93.5896305694,3.26118823284,0.00021186440678,1.0,1.0,1.0,742
26.8859360451,64.8087505763,56.8191296536,4.96507557387,0.00021186440678,1.0,1.0,1.0,743
35.0716898893,45.2176311333,125.508973375,5.08029556667,0.00021186440678,1.0,1.0,1.0,744
21.9663844865,23.5770158513,36.09976457,1.79309087149,0.00021186440678,1.0,1.0,1.0,745
24.0974445308,76.9659656454,26.0383901597,4.79114376755,0.00021186440678,1.0,1.0,1.0,746
32.3795910837,35.7112978098,101.4089941,3.85714497475,0.00021186440678,1.0,1.0,1.0,747
4.93052750824,48.4842291017,2.46229847035,0.753438238879,0.00021186440678,1.0,1.0,1.0,748
14.5124978895,77.5177688879,9.07044063635,2.89172799808,0.00021186440678,1.0,1.0,1.0,749
33.0281093647,54.9390396965,104.679687156,5.51732086134,0.00021186440678,1.0,1.0,1.0,750
26.4601601065,14.3518433369,34.3125744318,1.33853694789,0.00021186440678,1.0,1.0,1.0,751
20.636131125,80.1865698013,14.5959261404,4.14983320815,0.00021186440678,1.0,1.0,1.0,752
44.1023991818,55.2166439337,185.983625007,7.39223679662,0.00021186440678,1.0,1.0,1.0,753
41.9293389087,31.7924488957,160.665040226,4.50820642751,0.00021186440678,1.0,1.0,1.0,754
10.8371147539,16.1417662937,6.40075909355,0.614873449017,0.00021186440678,1.0,1.0,1.0,755
52.8391177388,68.5220148935,194.137843683,10.0346695271,0.00021186440678,1.0,1.0,1.0,756
30.2299937301,54.6058207121,88.0571066988,5.02920143826,0.00021186440678,1.0,1.0,1.0,757
44.7461937728,47.67688728,203.417071039,6.75173990272,0.00021186440678,1.0,1.0,1.0,758
34.8159001246,76.5114064309,56.109500957,6.90929620504,0.00021186440678,1.0,1.0,1.0,759
59.8638646712,68.0877763739,253.216801739,11.3345100122,0.00021186440678,1.0,1.0,1.0,760
45.3917842853,17.1339900261,118.38220384,2.72913273023,0.00021186440678,1.0,1.0,1.0,761
42.7118474985,29.9377650081,161.010868446,4.35014957366,0.00021186440678,1.0,1.0,1.0,762
46.9357444448,24.8791308002,171.589689773,4.02982070937,0.00021186440678,1.0,1.0,1.0,763
9.44455113459,64.5157037441,7.07043728434,1.73992387028,0.00021186440678,1.0,1.0,1.0,764
13.0681307905,7.68259519774,4.61740673302,0.356533671038,0.00021186440678,1.0,1.0,1.0,765
43.1297805396,50.5911747659,186.210447675,6.8007372182,0.00021186440678,1.0,1.0,1.0,766
30.144907417,65.9966947467,68.9160539482,5.62000732383,0.00021186440678,1.0,1.0,1.0,767
45.5234822034,75.1412509918,104.829798885,8.97984091051,0.00021186440678,1.0,1.0,1.0,768
7.07204574278,32.3665398423,4.61520045452,0.772633445122,0.00021186440678,1.0,1.0,1.0,769
32.6523998612,70.7005841624,67.8724968247,6.28928083474,0.00021186440678,1.0,1.0,1.0,770
23.3504721933,13.8505392915,25.863436792,1.14078960601,0.00021186440678,1.0,1.0,1.0,771
27.9630130527,72.716183138,45.270454767,5.44904823225,0.00021186440678,1.0,1.0,1.0,772
36.6335145469,15.1990930574,69.2926476862,1.96007173426,0.00021186440678,1.0,1.0,1.0,773
30.635012349,36.7829833813,91.8533092597,3.74363450873,0.00021186440678,1.0,1.0,1.0,774
32.8517776273,68.783629477,74.3049931818,6.25002012107,0.00021186440678,1.0,1.0,1.0,775
29.6950917283,16.9933939753,50.29865928,1.77116946592,0.00021186440678,1.0,1.0,1.0,776
25.1283551774,23.3401116399,46.8766460432,2.0317474742,0.00021186440678,1.0,1.0,1.0,777
46.5410367142,62.7802052297,179.806372713,8.4463281334,0.00021186440678,1.0,1.0,1.0,778
36.3081193215,56.2918108449,124.203458877,6.16404283628,0.00021186440678,1.0,1.0,1.0,780
34.3649923025,60.5158755685,103.258859004,6.10499070273,0.00021186440678,1.0,1.0,1.0,781
43.2545656518,48.4179551069,189.556837382,6.60299581338,0.00021186440678,1.0,1.0,1.0,782
1.71998134226,62.6029229485,0.246654593715,0.311646178783,0.00021186440678,1.0,1.0,1.0,779
36.3427327353,25.1439245465,103.677504303,3.15138614047,0.00021186440678,1.0,1.0,1.0,783
49.7811310333,32.6556790684,229.758650857,5.48191045707,0.00021186440678,1.0,1.0,1.0,784
57.5854128915,19.5278169621,213.201833535,3.92831786162,0.00021186440678,1.0,1.0,1.0,785
21.2089310179,77.6760448871,19.1421262468,4.2286125227,0.00021186440678,1.0,1.0,1.0,786
14.4137078944,51.6713435498,20.6272539351,2.30756489,0.00021186440678,1.0,1.0,1.0,787
25.9922149878,37.0681132265,66.3127290951,3.1973820165,0.00021186440678,1.0,1.0,1.0,788
17.987847303,41.9604643893,32.8309345559,2.45448822975,0.00021186440678,1.0,1.0,1.0,789
37.2820656044,80.7826670622,44.8505138209,7.51034165277,0.00021186440678,1.0,1.0,1.0,790
54.79929222,17.2681119135,173.720505256,3.31975738265,0.00021186440678,1.0,1.0,1.0,791
9.20785533013,51.8983867129,8.40187449225,1.47873956253,0.00021186440678,1.0,1.0,1.0,792
6.94688154407,45.4710948003,4.92373860459,1.01069577907,0.00021186440678,1.0,1.0,1.0,793
16.1049163749,53.9163391406,25.1945867886,2.65618672777,0.00021186440678,1.0,1.0,1.0,794
43.8396393004,6.44881453399,43.7744892483,1.004872139,0.00021186440678,1.0,1.0,1.0,795
35.984811146,74.7699128813,66.9835817401,7.08591369564,0.00021186440678,1.0,1.0,1.0,796
7.03054709337,79.56946276,1.79608998423,1.41109553843,0.00021186440678,1.0,1.0,1.0,797
55.2062807258,50.2106542059,305.863146508,8.65727475444,0.00021186440678,1.0,1.0,1.0,798
47.6149932506,60.7320655081,197.33024619,8.47685855489,0.00021186440678,1.0,1.0,1.0,799
2.35833342684,78.7999509261,0.216267535663,0.47212631444,0.00021186440678,1.0,1.0,1.0,800
39.4306658023,61.5790905004,132.816660857,7.07720049953,0.00021186440678,1.0,1.0,1.0,801
46.5035534197,17.2031231439,124.691952653,2.80691767079,0.00021186440678,1.0,1.0,1.0,802
23.0916869641,51.1030691038,53.1807652353,3.66769875252,0.00021186440678,1.0,1.0,1.0,803
5.06637074707,53.5372041465,2.50375218092,0.831549562357,0.00021186440678,1.0,1.0,1.0,804
5.56194278844,38.9304540572,3.08607102417,0.713264250918,0.00021186440678,1.0,1.0,1.0,805
7.15057076634,63.9155393231,4.12083106691,1.31066585278,0.00021186440678,1.0,1.0,1.0,806
50.5859380014,79.7493608284,91.4502190023,10.1588818984,0.00021186440678,1.0,1.0,1.0,807
54.7304856488,79.0454808981,114.050584583,10.9659602383,0.00021186440678,1.0,1.0,1.0,808
8.24583608081,41.0671500573,6.87286708516,1.1055193948,0.00021186440678,1.0,1.0,1.0,809
14.9184556664,14.0590437709,10.7031150274,0.739595119361,0.00021186440678,1.0,1.0,1.0,810
10.7657100886,83.7872962092,2.54470703605,2.18418020496,0.00021186440678,1.0,1.0,1.0,811
11.9929318791,72.1118470624,8.58025062843,2.32921812154,0.00021186440678,1.0,1.0,1.0,812
50.4119564601,14.9730143906,129.44989103,2.65808951233,0.00021186440678,1.0,1.0,1.0,813
20.5966379688,78.6673508756,16.6808752154,4.12144123936,0.00021186440678,1.0,1.0,1.0,814
19.3752116434,74.5917093543,19.6238366898,3.81200159171,0.00021186440678,1.0,1.0,1.0,815
14.4163416222,46.507044854,21.1778979255,2.13438057491,0.00021186440678,1.0,1.0,1.0,816
36.8657692591,52.3020346387,134.201492702,5.95303362415,0.00021186440678,1.0,1.0,1.0,817
23.3790363782,36.9202164635,53.5698133654,2.86609023148,0.00021186440678,1.0,1.0,1.0,818
44.9107295964,9.38093081219,66.1969709124,1.49394719076,0.00021186440678,1.0,1.0,1.0,819
13.1292084677,31.8157793644,15.7593373494,1.41256842431,0.00021186440678,1.0,1.0,1.0,820
47.4796037726,69.2282757871,152.554361131,9.05989142395,0.00021186440678,1.0,1.0,1.0,821
36.6195705772,5.37056185314,25.502378844,0.699484531531,0.00021186440678,1.0,1.0,1.0,822
7.7417705573,31.6799338224,5.46656467679,0.829749771058,0.00021186440678,1.0,1.0,1.0,823
25.4557704985,36.8534958064,63.4665734706,3.11584326,0.00021186440678,1.0,1.0,1.0,824
51.9475702471,47.9916481774,273.862166878,7.87744914356,0.00021186440678,1.0,1.0,1.0,825
55.4546536052,78.5884489663,121.718174404,11.0935484781,0.00021186440678,1.0,1.0,1.0,826
28.4763071531,32.7076792968,75.2438860593,3.1402573301,0.00021186440678,1.0,1.0,1.0,827
29.3693817468,32.7562561882,80.0994715873,3.24301689323,0.00021186440678,1.0,1.0,1.0,828
55.1888289424,64.0000993337,244.91041238,10.123149555,0.00021186440678,1.0,1.0,1.0,829
35.6370255592,41.1774352277,128.439658991,4.78840229118,0.00021186440678,1.0,1.0,1.0,830
2.93795370309,22.9683860061,0.632899252425,0.233970936467,0.00021186440678,1.0,1.0,1.0,831
54.8522186177,41.1951609599,304.313086333,7.37287601089,0.00021186440678,1.0,1.0,1.0,832
15.645360337,16.2685618203,13.4339265778,0.894467670514,0.00021186440678,1.0,1.0,1.0,833
35.0802854099,19.1109590079,77.6938378801,2.34392602592,0.00021186440678,1.0,1.0,1.0,834
10.7652858074,44.8694218415,11.8255280259,1.5499670368,0.00021186440678,1.0,1.0,1.0,835
2.9988703276,38.5140360411,0.894256902804,0.381105215983,0.00021186440678,1.0,1.0,1.0,836
19.3769169418,78.1876723452,15.3535770553,3.87073042555,0.00021186440678,1.0,1.0,1.0,837
47.0492468854,33.9915117689,209.407930552,5.3681277753,0.00021186440678,1.0,1.0,1.0,838
17.3776430484,51.4470684264,30.0375202231,2.77344603049,0.00021186440678,1.0,1.0,1.0,839
13.9857359715,55.5811433053,18.6132459778,2.35453437582,0.00021186440678,1.0,1.0,1.0,840
13.5481662209,6.04755690346,3.92456837094,0.291296370123,0.00021186440678,1.0,1.0,1.0,841
31.3952474106,58.0829898392,90.2705429627,5.43852032137,0.00021186440678,1.0,1.0,1.0,842
58.556937436,19.2428768832,217.74310471,3.93853091002,0.00021186440678,1.0,1.0,1.0,843
28.0803503439,81.8856254958,22.4863356572,5.67330972493,0.00021186440678,1.0,1.0,1.0,844
